date,vix,vix_scale,mom_z,mom_scale,crash_scalar,leverage,net_ret_base,net_ret_filt,cum_base,cum_filt
2017-11-28,10.030000,1.000000,-0.312824,1.000000,1.000000,2.346302,0.003354,0.003354,7.139265,4.783352
2017-11-29,10.700000,1.000000,-0.341414,1.000000,1.000000,2.451337,0.001376,0.001376,7.149091,4.789935
2017-11-30,11.280000,1.000000,-0.163155,1.000000,1.000000,2.474659,0.003147,0.003147,7.171588,4.805008
2017-12-01,11.430000,1.000000,-0.424337,1.000000,1.000000,2.472005,-0.007364,-0.007364,7.118774,4.769623
2017-12-04,11.680000,1.000000,-0.267476,1.000000,1.000000,2.442182,0.013478,0.013478,7.214722,4.833908
2017-12-05,11.330000,1.000000,-0.039204,1.000000,1.000000,2.364515,-0.001007,-0.001007,7.207456,4.829040
2017-12-06,11.020000,1.000000,0.142748,1.000000,1.000000,2.380425,0.004390,0.004390,7.239098,4.850241
2017-12-07,10.160000,1.000000,0.397217,1.000000,1.000000,2.374437,0.009351,0.009351,7.306793,4.895597
2017-12-08,9.580000,1.000000,0.298956,1.000000,1.000000,2.340564,-0.002722,-0.002722,7.286905,4.882272
2017-12-11,9.340000,1.000000,0.515711,1.000000,1.000000,2.343057,0.003032,0.003032,7.308997,4.897073
2017-12-12,9.920000,1.000000,0.570003,1.000000,1.000000,2.364617,0.004273,0.004273,7.340227,4.917998
2017-12-13,10.180000,1.000000,0.802172,1.000000,1.000000,2.364549,0.000770,0.000770,7.345878,4.921784
2017-12-14,10.490000,1.000000,0.888601,1.000000,1.000000,2.397096,0.002323,0.002323,7.362942,4.933217
2017-12-15,9.420000,1.000000,1.048841,1.000000,1.000000,2.411675,0.000985,0.000985,7.370196,4.938077
2017-12-18,9.530000,1.000000,1.355729,1.000000,1.000000,2.414255,0.010490,0.010490,7.447511,4.989879
2017-12-19,10.030000,1.000000,1.264598,1.000000,1.000000,2.367475,-0.006448,-0.006448,7.399486,4.957702
2017-12-20,9.720000,1.000000,1.397592,1.000000,1.000000,2.343921,0.000475,0.000475,7.403002,4.960057
2017-12-21,9.620000,1.000000,1.499500,1.000000,1.000000,2.349111,-0.001104,-0.001104,7.394827,4.954580
2017-12-22,9.900000,1.000000,1.599040,1.000000,1.000000,2.347812,0.004824,0.004824,7.430497,4.978479
2017-12-25,9.900000,1.000000,1.673598,1.000000,1.000000,2.364253,0.000344,0.000344,7.433050,4.980189
2017-12-26,10.250000,1.000000,1.537169,1.000000,1.000000,2.419847,-0.000542,-0.000542,7.429018,4.977488
2017-12-27,10.470000,1.000000,1.435834,1.000000,1.000000,2.422013,-0.001467,-0.001467,7.418118,4.970185
2017-12-28,10.180000,1.000000,1.259709,1.000000,1.000000,2.438156,-0.002184,-0.002184,7.401915,4.959329
2017-12-29,11.040000,1.000000,1.732840,1.000000,1.000000,2.436036,0.008499,0.008499,7.464821,5.001476
2018-01-01,11.040000,1.000000,1.077546,1.000000,1.000000,2.465945,-0.007502,-0.007502,7.408819,4.963954
2018-01-02,9.770000,1.000000,1.076071,1.000000,1.000000,2.436156,-0.000824,-0.000824,7.402713,4.959863
2018-01-03,9.150000,1.000000,1.272758,1.000000,1.000000,2.438326,0.010976,0.010976,7.483967,5.014304
2018-01-04,9.220000,1.000000,1.214051,1.000000,1.000000,2.386241,0.007727,0.007727,7.541796,5.053050
2018-01-05,9.220000,1.000000,1.411123,1.000000,1.000000,2.364242,0.003982,0.003982,7.571830,5.073173
2018-01-08,9.520000,1.000000,1.457555,1.000000,1.000000,2.362737,0.004871,0.004871,7.608713,5.097885
2018-01-09,10.080000,1.000000,1.350001,1.000000,1.000000,2.388852,0.001129,0.001129,7.617304,5.103641
2018-01-10,9.820000,1.000000,1.007810,1.000000,1.000000,2.408170,-0.009947,-0.009947,7.541534,5.052875
2018-01-11,9.880000,1.000000,1.061572,1.000000,1.000000,2.359894,0.004301,0.004301,7.573969,5.074606
2018-01-12,10.160000,1.000000,1.279416,1.000000,1.000000,2.361316,0.008258,0.008258,7.636517,5.116514
2018-01-15,10.160000,1.000000,0.807028,1.000000,1.000000,2.357180,-0.004365,-0.004365,7.603182,5.094179
2018-01-16,11.660000,1.000000,1.133297,1.000000,1.000000,2.343942,0.004207,0.004207,7.635171,5.115612
2018-01-17,11.910000,1.000000,1.060894,1.000000,1.000000,2.339017,-0.001558,-0.001558,7.623275,5.107642
2018-01-18,12.220000,1.000000,1.143775,1.000000,1.000000,2.336995,0.001829,0.001829,7.637222,5.116986
2018-01-19,11.270000,1.000000,0.676585,1.000000,1.000000,2.488513,-0.009865,-0.009865,7.561877,5.066504
2018-01-22,11.030000,1.000000,0.728174,1.000000,1.000000,2.431330,0.002174,0.002174,7.578319,5.077520
2018-01-23,11.100000,1.000000,0.535491,1.000000,1.000000,2.484164,-0.006544,-0.006544,7.528728,5.044294
2018-01-24,11.470000,1.000000,0.749550,1.000000,1.000000,2.535183,0.005446,0.005446,7.569727,5.071764
2018-01-25,11.580000,1.000000,1.392397,1.000000,1.000000,2.818650,0.018598,0.018598,7.710513,5.166091
2018-01-26,11.080000,1.000000,1.257310,1.000000,1.000000,2.599579,0.004461,0.004461,7.744911,5.189138
2018-01-29,13.840000,1.000000,1.222597,1.000000,1.000000,2.619375,-0.008370,-0.008370,7.680082,5.145703
2018-01-30,14.790000,1.000000,1.468922,1.000000,1.000000,2.569318,0.007471,0.007471,7.737459,5.184145
2018-01-31,13.540000,1.000000,0.967272,1.000000,1.000000,2.552915,-0.005085,-0.005085,7.698117,5.157786
2018-02-01,13.470000,1.000000,0.838927,1.000000,1.000000,2.532098,0.003697,0.003697,7.726575,5.176853
2018-02-02,17.309999,1.000000,0.588632,1.000000,1.000000,2.579761,-0.003982,-0.003982,7.695806,5.156237
2018-02-05,37.320000,0.134000,1.284275,1.000000,1.000000,2.636700,0.027717,0.027717,7.909110,5.299153
2018-02-06,29.980000,0.501000,1.618529,1.000000,0.134000,2.273997,0.012447,0.001201,8.007552,5.305517
2018-02-07,27.730000,0.613500,1.999861,1.000000,0.501000,2.218775,0.003299,0.001712,8.033972,5.314603
2018-02-08,33.459999,0.327000,2.298755,1.000000,0.613500,2.217435,0.015285,0.009434,8.156770,5.364739
2018-02-09,29.059999,0.547000,2.053036,1.000000,0.327000,2.150522,0.000967,0.000173,8.164658,5.365666
2018-02-12,25.610001,0.719500,1.964343,1.000000,0.547000,2.150927,-0.006555,-0.003617,8.111135,5.346258
2018-02-13,24.969999,0.751500,1.979055,1.000000,0.719500,2.151159,0.005537,0.004034,8.156050,5.367827
2018-02-14,19.260000,1.000000,1.964708,1.000000,0.751500,2.146588,-0.001227,-0.000912,8.146044,5.362929
2018-02-15,19.129999,1.000000,1.590907,1.000000,1.000000,2.157353,-0.010454,-0.010472,8.060885,5.306766
2018-02-16,19.459999,1.000000,1.682430,1.000000,1.000000,2.095577,-0.006127,-0.006127,8.011496,5.274252
2018-02-19,19.459999,1.000000,1.934477,1.000000,1.000000,2.081635,0.011696,0.011696,8.105200,5.335941
2018-02-20,20.600000,0.970000,2.082041,1.000000,1.000000,2.051386,-0.000445,-0.000445,8.101596,5.333568
2018-02-21,20.020000,0.999000,2.105311,1.000000,0.970000,2.064926,0.007252,0.007026,8.160351,5.371040
2018-02-22,18.719999,1.000000,1.616567,1.000000,0.999000,2.053081,0.001816,0.001815,8.175169,5.380788
2018-02-23,16.490000,1.000000,1.313211,1.000000,1.000000,2.060347,-0.005989,-0.005989,8.126210,5.348563
2018-02-26,15.800000,1.000000,1.424721,1.000000,1.000000,2.035217,-0.003949,-0.003949,8.094119,5.327442
2018-02-27,18.590000,1.000000,1.174016,1.000000,1.000000,2.022012,-0.001249,-0.001249,8.084009,5.320787
2018-02-28,19.850000,1.000000,0.946477,1.000000,1.000000,2.018877,-0.013086,-0.013086,7.978222,5.251159
2018-03-01,22.469999,0.876500,1.030020,1.000000,1.000000,1.958201,0.006951,0.006951,8.033677,5.287659
2018-03-02,19.590000,1.000000,1.015836,1.000000,0.876500,1.982787,-0.004287,-0.003806,7.999236,5.267535
2018-03-05,18.730000,1.000000,0.216170,1.000000,1.000000,1.971813,-0.001185,-0.001130,7.989757,5.261583
2018-03-06,18.360001,1.000000,-0.040304,1.000000,1.000000,1.971345,0.003225,0.003225,8.015528,5.278555
2018-03-07,17.760000,1.000000,-0.220689,1.000000,1.000000,1.986885,-0.003202,-0.003202,7.989866,5.261655
2018-03-08,16.540001,1.000000,-0.778733,1.000000,1.000000,1.983990,-0.004980,-0.004980,7.950077,5.235453
2018-03-09,14.640000,1.000000,-0.665131,1.000000,1.000000,1.969683,0.005046,0.005046,7.990190,5.261868
2018-03-12,15.780000,1.000000,-0.231273,1.000000,1.000000,1.965899,0.009223,0.009223,8.063884,5.310399
2018-03-13,16.350000,1.000000,-0.434635,1.000000,1.000000,1.940740,-0.001847,-0.001847,8.048990,5.300591
2018-03-14,17.230000,1.000000,-0.196996,1.000000,1.000000,1.937240,0.007371,0.007371,8.108315,5.339659
2018-03-15,16.590000,1.000000,0.019084,1.000000,1.000000,1.922660,-0.002620,-0.002620,8.087068,5.325666
2018-03-16,15.800000,1.000000,0.471850,1.000000,1.000000,1.937497,0.010374,0.010374,8.170960,5.380913
2018-03-19,19.020000,1.000000,0.333572,1.000000,1.000000,1.921484,0.006771,0.006771,8.226287,5.417348
2018-03-20,18.200001,1.000000,0.224773,1.000000,1.000000,1.910686,-0.004271,-0.004271,8.191150,5.394209
2018-03-21,17.860001,1.000000,0.055935,1.000000,1.000000,1.900306,0.001227,0.001227,8.201205,5.400830
2018-03-22,23.340000,0.833000,0.058517,1.000000,1.000000,1.902806,0.002017,0.002017,8.217744,5.411722
2018-03-23,24.870001,0.756500,0.045124,1.000000,0.833000,1.903085,-0.006345,-0.005357,8.165604,5.382734
2018-03-26,21.030001,0.948500,0.223459,1.000000,0.756500,1.881911,0.002636,0.001962,8.187132,5.393293
2018-03-27,22.500000,0.875000,0.563236,1.000000,0.948500,1.883493,0.011198,0.010598,8.278808,5.450454
2018-03-28,22.870001,0.856500,1.157210,1.000000,0.875000,1.851525,0.008661,0.007548,8.350513,5.491592
2018-03-29,19.969999,1.000000,1.022951,1.000000,0.856500,1.841912,0.002399,0.002047,8.370546,5.502833
2018-03-30,19.969999,1.000000,1.184278,1.000000,1.000000,1.862207,0.001889,0.001899,8.386354,5.513282
2018-04-02,23.620001,0.819000,1.203386,1.000000,1.000000,1.864256,-0.000193,-0.000193,8.384738,5.512220
2018-04-03,21.100000,0.945000,1.173652,1.000000,0.819000,1.881134,0.002456,0.001936,8.405334,5.522890
2018-04-04,20.059999,0.997000,1.393869,1.000000,0.945000,1.888727,0.005228,0.004994,8.449276,5.550470
2018-04-05,18.940001,1.000000,1.353914,1.000000,0.997000,1.884589,-0.006049,-0.006008,8.398170,5.517121
2018-04-06,21.490000,0.925500,1.265730,1.000000,1.000000,1.865328,0.002199,0.002200,8.416639,5.529262
2018-04-09,21.770000,0.911500,0.893650,1.000000,0.925500,1.865192,-0.004183,-0.003902,8.381436,5.507685
2018-04-10,20.469999,0.976500,1.113665,1.000000,0.911500,1.885424,0.006564,0.005977,8.436454,5.540607
2018-04-11,20.240000,0.988000,1.200873,1.000000,0.976500,1.877151,0.010941,0.010660,8.528759,5.599670
2018-04-12,18.490000,1.000000,1.253647,1.000000,0.988000,1.853595,-0.000299,-0.000291,8.526206,5.598041
2018-04-13,17.410000,1.000000,1.037021,1.000000,1.000000,1.861853,0.002686,0.002683,8.549108,5.613061
2018-04-16,16.559999,1.000000,0.811196,1.000000,1.000000,1.862540,-0.001290,-0.001290,8.538081,5.605821
2018-04-17,15.250000,1.000000,0.735813,1.000000,1.000000,1.862430,-0.006812,-0.006812,8.479921,5.567635
2018-04-18,15.600000,1.000000,0.730555,1.000000,1.000000,1.836445,0.001264,0.001264,8.490636,5.574670
2018-04-19,15.960000,1.000000,0.777150,1.000000,1.000000,1.868099,0.003951,0.003951,8.524181,5.596695
2018-04-20,16.879999,1.000000,0.925097,1.000000,1.000000,1.866115,-0.000656,-0.000656,8.518586,5.593021
2018-04-23,16.340000,1.000000,1.194455,1.000000,1.000000,1.881722,0.012876,0.012876,8.628268,5.665035
2018-04-24,18.020000,1.000000,1.170703,1.000000,1.000000,1.838855,0.010660,0.010660,8.720247,5.725425
2018-04-25,17.840000,1.000000,0.912784,1.000000,1.000000,1.867982,-0.000552,-0.000552,8.715435,5.722266
2018-04-26,16.240000,1.000000,0.626265,1.000000,1.000000,1.866964,-0.007853,-0.007853,8.646992,5.677328
2018-04-27,15.410000,1.000000,0.686141,1.000000,1.000000,1.857935,0.004298,0.004298,8.684154,5.701728
2018-04-30,15.930000,1.000000,0.746330,1.000000,1.000000,1.861666,0.002221,0.002221,8.703441,5.714391
2018-05-01,15.490000,1.000000,0.791854,1.000000,1.000000,1.874028,0.004338,0.004338,8.741195,5.739179
2018-05-02,15.970000,1.000000,0.960701,1.000000,1.000000,1.872063,0.011580,0.011580,8.842419,5.805639
2018-05-03,15.900000,1.000000,1.150123,1.000000,1.000000,1.847132,0.001091,0.001091,8.852067,5.811974
2018-05-04,14.770000,1.000000,1.149905,1.000000,1.000000,2.007509,0.002527,0.002527,8.874439,5.826663
2018-05-07,14.750000,1.000000,1.156102,1.000000,1.000000,2.042765,-0.003624,-0.003624,8.842278,5.805547
2018-05-08,14.710000,1.000000,0.970591,1.000000,1.000000,2.031706,0.000146,0.000146,8.843569,5.806395
2018-05-09,13.420000,1.000000,0.607587,1.000000,1.000000,2.098070,-0.001964,-0.001964,8.826203,5.794992
2018-05-10,13.230000,1.000000,0.705701,1.000000,1.000000,2.093177,0.003459,0.003459,8.856731,5.815036
2018-05-11,12.650000,1.000000,0.327727,1.000000,1.000000,2.118528,-0.010753,-0.010753,8.761490,5.752504
2018-05-14,12.930000,1.000000,0.470606,1.000000,1.000000,2.063109,0.004060,0.004060,8.797065,5.775861
2018-05-15,14.630000,1.000000,0.650041,1.000000,1.000000,2.062728,-0.000171,-0.000171,8.795560,5.774874
2018-05-16,13.420000,1.000000,0.194503,1.000000,1.000000,2.119011,-0.014718,-0.014718,8.666104,5.689877
2018-05-17,13.430000,1.000000,-0.194203,1.000000,1.000000,2.036090,-0.009521,-0.009521,8.583598,5.635706
2018-05-18,13.420000,1.000000,-0.114738,1.000000,1.000000,2.031413,0.002398,0.002398,8.604183,5.649222
2018-05-21,13.080000,1.000000,-0.344635,1.000000,1.000000,2.031676,0.005000,0.005000,8.647207,5.677470
2018-05-22,13.220000,1.000000,-0.356640,1.000000,1.000000,2.040500,0.010382,0.010382,8.736981,5.736412
2018-05-23,12.580000,1.000000,-0.389028,1.000000,1.000000,2.006266,-0.001556,-0.001556,8.723387,5.727487
2018-05-24,12.530000,1.000000,0.038446,1.000000,1.000000,2.023704,0.007098,0.007098,8.785308,5.768142
2018-05-25,13.220000,1.000000,-0.134898,1.000000,1.000000,2.021732,-0.001544,-0.001544,8.771744,5.759237
2018-05-28,13.220000,1.000000,-0.021203,1.000000,1.000000,2.021036,0.006306,0.006306,8.827060,5.795555
2018-05-29,17.020000,1.000000,-0.047620,1.000000,1.000000,2.105829,0.003615,0.003615,8.858967,5.816504
2018-05-30,14.940000,1.000000,-0.306048,1.000000,1.000000,2.118378,0.002919,0.002919,8.884824,5.833481
2018-05-31,15.430000,1.000000,0.197275,1.000000,1.000000,2.135841,0.018479,0.018479,9.049005,5.941277
2018-06-01,13.460000,1.000000,0.126275,1.000000,1.000000,2.032026,0.000300,0.000300,9.051724,5.943062
2018-06-04,12.740000,1.000000,0.275419,1.000000,1.000000,2.031347,0.001592,0.001592,9.066135,5.952524
2018-06-05,12.400000,1.000000,0.043298,1.000000,1.000000,2.043325,-0.007545,-0.007545,8.997733,5.907613
2018-06-06,11.640000,1.000000,0.038934,1.000000,1.000000,2.026499,-0.001989,-0.001989,8.979833,5.895861
2018-06-07,12.130000,1.000000,0.070799,1.000000,1.000000,2.023861,0.004678,0.004678,9.021837,5.923440
2018-06-08,12.180000,1.000000,0.493334,1.000000,1.000000,2.044517,0.003586,0.003586,9.054194,5.944684
2018-06-11,12.350000,1.000000,0.406646,1.000000,1.000000,2.049850,0.001253,0.001253,9.065535,5.952130
2018-06-12,12.340000,1.000000,0.440351,1.000000,1.000000,2.063906,0.001021,0.001021,9.074788,5.958206
2018-06-13,12.940000,1.000000,0.869150,1.000000,1.000000,2.073162,-0.000176,-0.000176,9.073190,5.957156
2018-06-14,12.120000,1.000000,1.099426,1.000000,1.000000,2.107690,-0.001545,-0.001545,9.059168,5.947950
2018-06-15,11.980000,1.000000,1.863888,1.000000,1.000000,2.116632,0.028774,0.028774,9.319834,6.119094
2018-06-18,12.310000,1.000000,1.837743,1.000000,1.000000,1.875785,0.004776,0.004776,9.364349,6.148322
2018-06-19,13.350000,1.000000,1.447787,1.000000,1.000000,1.873043,-0.002635,-0.002635,9.339675,6.132121
2018-06-20,12.790000,1.000000,1.688987,1.000000,1.000000,1.864865,0.007173,0.007173,9.406670,6.176108
2018-06-21,14.640000,1.000000,1.414065,1.000000,1.000000,1.881303,-0.002104,-0.002104,9.386882,6.163116
2018-06-22,13.770000,1.000000,1.331099,1.000000,1.000000,1.874454,-0.004268,-0.004268,9.346823,6.136814
2018-06-25,17.330000,1.000000,1.067498,1.000000,1.000000,1.891615,-0.002771,-0.002771,9.320920,6.119807
2018-06-26,15.920000,1.000000,0.960637,1.000000,1.000000,1.902825,-0.000131,-0.000131,9.319699,6.119006
2018-06-27,17.910000,1.000000,0.696999,1.000000,1.000000,1.901772,-0.006365,-0.006365,9.260382,6.080060
2018-06-28,16.850000,1.000000,0.410507,1.000000,1.000000,1.877702,0.008453,0.008453,9.338657,6.131453
2018-06-29,16.090000,1.000000,0.418304,1.000000,1.000000,1.861155,0.000462,0.000462,9.342976,6.134288
2018-07-02,15.600000,1.000000,0.578182,1.000000,1.000000,1.860881,0.006943,0.006943,9.407842,6.176877
2018-07-03,16.139999,1.000000,1.038428,1.000000,1.000000,1.854918,0.008154,0.008154,9.484558,6.227247
2018-07-04,16.139999,1.000000,0.904778,1.000000,1.000000,1.861858,-0.006576,-0.006576,9.422188,6.186297
2018-07-05,14.970000,1.000000,0.793280,1.000000,1.000000,1.835935,0.000780,0.000780,9.429539,6.191123
2018-07-06,13.370000,1.000000,0.618276,1.000000,1.000000,1.848542,-0.002482,-0.002482,9.406137,6.175758
2018-07-09,12.690000,1.000000,0.627957,1.000000,1.000000,1.850205,0.001509,0.001509,9.420332,6.185078
2018-07-10,12.640000,1.000000,0.597021,1.000000,1.000000,1.882899,-0.000045,-0.000045,9.419908,6.184800
2018-07-11,13.630000,1.000000,0.557937,1.000000,1.000000,1.883232,-0.001505,-0.001505,9.405727,6.175489
2018-07-12,12.580000,1.000000,0.851640,1.000000,1.000000,1.880329,0.008533,0.008533,9.485987,6.228185
2018-07-13,12.180000,1.000000,-0.020235,1.000000,1.000000,1.864979,-0.001057,-0.001057,9.475960,6.221602
2018-07-16,12.830000,1.000000,-0.280909,1.000000,1.000000,1.889940,-0.004167,-0.004167,9.436478,6.195679
2018-07-17,12.060000,1.000000,-0.177003,1.000000,1.000000,1.876965,0.000950,0.000950,9.445445,6.201567
2018-07-18,12.100000,1.000000,-0.073661,1.000000,1.000000,1.878935,0.010765,0.010765,9.547125,6.268326
2018-07-19,12.870000,1.000000,0.014745,1.000000,1.000000,1.850138,0.001001,0.001001,9.556678,6.274599
2018-07-20,12.860000,1.000000,0.197866,1.000000,1.000000,1.897351,0.002117,0.002117,9.576911,6.287882
2018-07-23,12.620000,1.000000,0.505293,1.000000,1.000000,1.932898,0.007872,0.007872,9.652300,6.337380
2018-07-24,12.410000,1.000000,0.235488,1.000000,1.000000,1.919117,-0.009177,-0.009177,9.563716,6.279219
2018-07-25,12.290000,1.000000,0.240012,1.000000,1.000000,1.910397,-0.006007,-0.006007,9.506269,6.241501
2018-07-26,12.140000,1.000000,0.042443,1.000000,1.000000,1.892162,0.001971,0.001971,9.525005,6.253803
2018-07-27,13.030000,1.000000,0.404521,1.000000,1.000000,1.892319,0.012872,0.012872,9.647609,6.334301
2018-07-30,14.260000,1.000000,0.117045,1.000000,1.000000,1.847188,-0.002396,-0.002396,9.624497,6.319126
2018-07-31,12.830000,1.000000,-0.033947,1.000000,1.000000,1.880629,0.003469,0.003469,9.657881,6.341044
2018-08-01,13.150000,1.000000,0.157849,1.000000,1.000000,1.878884,-0.000073,-0.000073,9.657176,6.340582
2018-08-02,12.190000,1.000000,0.096810,1.000000,1.000000,1.878560,-0.000956,-0.000956,9.647947,6.334522
2018-08-03,11.640000,1.000000,0.308734,1.000000,1.000000,1.884878,0.004571,0.004571,9.692051,6.363480
2018-08-06,11.270000,1.000000,0.379171,1.000000,1.000000,1.881542,0.003983,0.003983,9.730652,6.388824
2018-08-07,10.930000,1.000000,0.454927,1.000000,1.000000,1.883033,0.002548,0.002548,9.755445,6.405102
2018-08-08,10.850000,1.000000,0.404769,1.000000,1.000000,1.883612,-0.002867,-0.002867,9.727481,6.386742
2018-08-09,11.270000,1.000000,0.113273,1.000000,1.000000,1.924646,-0.000164,-0.000164,9.725889,6.385697
2018-08-10,13.160000,1.000000,0.407798,1.000000,1.000000,1.925331,0.008081,0.008081,9.804483,6.437299
2018-08-13,14.780000,1.000000,0.488167,1.000000,1.000000,1.910476,-0.001603,-0.001603,9.788769,6.426982
2018-08-14,13.310000,1.000000,0.424097,1.000000,1.000000,1.999793,-0.000746,-0.000746,9.781469,6.422189
2018-08-15,14.640000,1.000000,0.134233,1.000000,1.000000,2.050973,0.002682,0.002682,9.807705,6.439414
2018-08-16,13.450000,1.000000,0.253143,1.000000,1.000000,2.050891,0.004615,0.004615,9.852969,6.469133
2018-08-17,12.640000,1.000000,0.250584,1.000000,1.000000,2.051860,0.002288,0.002288,9.875516,6.483937
2018-08-20,12.490000,1.000000,-0.129497,1.000000,1.000000,2.081633,-0.001829,-0.001829,9.857450,6.472075
2018-08-21,12.860000,1.000000,0.421754,1.000000,1.000000,2.080919,0.005276,0.005276,9.909460,6.506223
2018-08-22,12.250000,1.000000,1.054947,1.000000,1.000000,2.088258,0.009757,0.009757,10.006147,6.569705
2018-08-23,12.410000,1.000000,0.961006,1.000000,1.000000,2.069451,-0.000476,-0.000476,10.001382,6.566576
2018-08-24,11.990000,1.000000,0.262957,1.000000,1.000000,2.074564,-0.003648,-0.003648,9.964892,6.542618
2018-08-27,12.160000,1.000000,-0.433925,1.000000,1.000000,2.062176,-0.018182,-0.018182,9.783712,6.423661
2018-08-28,12.500000,1.000000,-0.551235,1.000000,1.000000,1.913539,0.001312,0.001312,9.796543,6.432086
2018-08-29,12.250000,1.000000,-0.604152,1.000000,1.000000,2.010007,-0.000729,-0.000729,9.789399,6.427395
2018-08-30,13.530000,1.000000,-0.273230,1.000000,1.000000,2.008690,0.006590,0.006590,9.853915,6.469754
2018-08-31,12.860000,1.000000,-0.405543,1.000000,1.000000,1.997539,0.002067,0.002067,9.874279,6.483124
2018-09-03,12.860000,1.000000,-1.004751,0.500000,1.000000,2.029732,-0.008499,-0.008499,9.790362,6.428028
2018-09-04,13.160000,1.000000,-1.032962,0.500000,0.500000,1.994506,0.001996,0.000758,9.809905,6.432898
2018-09-05,13.910000,1.000000,-1.228014,0.500000,0.500000,1.998560,-0.006920,-0.003460,9.742016,6.410639
2018-09-06,14.650000,1.000000,-1.298465,0.500000,0.500000,1.973607,-0.001691,-0.000845,9.725544,6.405219
2018-09-07,14.880000,1.000000,-1.626363,0.500000,0.500000,1.970339,0.000948,0.000474,9.734768,6.408257
2018-09-10,14.160000,1.000000,-1.936739,0.500000,0.500000,1.970336,-0.008575,-0.004288,9.651290,6.380781
2018-09-11,13.220000,1.000000,-2.143904,0.500000,0.500000,1.934617,-0.005678,-0.002839,9.596490,6.362666
2018-09-12,13.140000,1.000000,-2.110366,0.500000,0.500000,1.919729,0.002804,0.001402,9.623398,6.371586
2018-09-13,12.370000,1.000000,-2.761764,0.500000,0.500000,2.231170,-0.010687,-0.005344,9.520550,6.337538
2018-09-14,12.070000,1.000000,-2.775011,0.500000,0.500000,2.188163,0.000776,0.000388,9.527941,6.339998
2018-09-17,13.680000,1.000000,-2.397622,0.500000,0.500000,2.193507,0.005757,0.002878,9.582791,6.358247
2018-09-18,12.790000,1.000000,-2.767716,0.500000,0.500000,2.209669,-0.004326,-0.002163,9.541336,6.344495
2018-09-19,11.750000,1.000000,-2.686508,0.500000,0.500000,2.203414,0.010446,0.005223,9.641002,6.377631
2018-09-20,11.800000,1.000000,-2.468221,0.500000,0.500000,2.173197,0.003641,0.001820,9.676101,6.389240
2018-09-21,11.680000,1.000000,-2.224598,0.500000,0.500000,2.175763,0.001327,0.000664,9.688943,6.393480
2018-09-24,12.200000,1.000000,-1.076452,0.500000,0.500000,2.175939,0.008912,0.004456,9.775287,6.421968
2018-09-25,12.420000,1.000000,-1.066678,0.500000,0.500000,2.176644,0.001365,0.000683,9.788633,6.426352
2018-09-26,12.890000,1.000000,-1.199398,0.500000,0.500000,2.212289,-0.004109,-0.002055,9.748407,6.413147
2018-09-27,12.410000,1.000000,-1.326913,0.500000,0.500000,2.201374,0.003303,0.001651,9.780602,6.423738
2018-09-28,12.120000,1.000000,-1.643734,0.500000,0.500000,2.223681,-0.005838,-0.002919,9.723500,6.404986
2018-10-01,12.000000,1.000000,-0.884441,1.000000,0.500000,2.243254,0.009750,0.004875,9.818300,6.436209
2018-10-02,12.050000,1.000000,-0.875431,1.000000,1.000000,2.238534,0.002205,0.002048,9.839947,6.449390
2018-10-03,11.610000,1.000000,-0.306181,1.000000,1.000000,2.237612,0.006930,0.006930,9.908138,6.494085
2018-10-04,14.220000,1.000000,-0.304558,1.000000,1.000000,2.227704,-0.001580,-0.001580,9.892488,6.483827
2018-10-05,14.820000,1.000000,-0.176006,1.000000,1.000000,2.225293,0.004120,0.004120,9.933242,6.510538
2018-10-08,15.690000,1.000000,0.191263,1.000000,1.000000,2.221066,0.000347,0.000347,9.936691,6.512799
2018-10-09,15.950000,1.000000,0.585118,1.000000,1.000000,2.224280,0.003891,0.003891,9.975352,6.538139
2018-10-10,22.959999,0.852000,0.687784,1.000000,1.000000,2.259098,0.005416,0.005416,10.029378,6.573549
2018-10-11,24.980000,0.751000,1.320517,1.000000,0.852000,2.252223,0.004654,0.003886,10.076055,6.599092
2018-10-12,21.309999,0.934500,1.636171,1.000000,0.751000,2.263128,0.008597,0.006403,10.162683,6.641344
2018-10-15,21.299999,0.935000,1.630109,1.000000,0.934500,2.238478,0.005960,0.005561,10.223250,6.678280
2018-10-16,17.620001,1.000000,1.581300,1.000000,0.935000,2.291413,-0.005124,-0.004791,10.170863,6.646282
2018-10-17,17.400000,1.000000,1.258979,1.000000,1.000000,2.273459,0.002957,0.002980,10.200939,6.666087
2018-10-18,20.059999,0.997000,1.290847,1.000000,1.000000,2.272799,0.004668,0.004668,10.248552,6.697201
2018-10-19,19.889999,1.000000,1.586320,1.000000,0.997000,2.298261,0.008826,0.008801,10.339006,6.756140
2018-10-22,19.639999,1.000000,1.260412,1.000000,1.000000,2.341035,0.001257,0.001258,10.352006,6.764637
2018-10-23,20.709999,0.964500,1.562044,1.000000,1.000000,2.378565,0.009064,0.009064,10.445838,6.825953
2018-10-24,25.230000,0.738500,1.583146,1.000000,0.964500,2.352242,-0.003241,-0.003146,10.411979,6.804475
2018-10-25,24.219999,0.789000,1.027205,1.000000,0.738500,2.448652,-0.010166,-0.007635,10.306130,6.752523
2018-10-26,24.160000,0.792000,1.110433,1.000000,0.789000,2.392686,-0.003604,-0.002870,10.268985,6.733143
2018-10-29,24.700001,0.765000,0.597408,1.000000,0.792000,2.386950,-0.002803,-0.002218,10.240200,6.718207
