date,gross_return,cost,net_return,cum_gross,cum_net,weight_EURUSD,weight_GBPUSD,weight_AUDUSD,weight_USDCAD
2013-08-23,0.002708,0.000513,0.002196,3.244810,2.546767,-0.300000,-0.300000,0.300000,0.300000
2013-08-26,0.000307,0.000278,0.000029,3.245807,2.546841,0.300000,-0.300000,-0.300000,0.300000
2013-08-27,0.000451,0.000416,0.000035,3.247269,2.546929,-0.300000,0.300000,-0.066801,-0.300000
2013-08-28,-0.000544,0.000285,-0.000828,3.245503,2.544819,-0.300000,-0.300000,0.094394,0.300000
2013-08-29,-0.001749,0.000462,-0.002211,3.239827,2.539193,0.300000,0.300000,-0.300000,-0.300000
2013-08-30,0.003475,0.000496,0.002979,3.251084,2.546757,-0.300000,-0.300000,0.211498,0.300000
2013-09-02,-0.000068,0.000156,-0.000224,3.250863,2.546187,-0.300000,-0.222006,-0.300000,0.300000
2013-09-03,0.001924,0.000436,0.001488,3.257116,2.549975,-0.018714,0.300000,0.263286,-0.300000
2013-09-04,-0.000693,0.000208,-0.000901,3.254860,2.547679,-0.300000,0.300000,-0.295701,-0.300000
2013-09-05,0.003372,0.000275,0.003097,3.265835,2.555570,-0.214312,-0.300000,0.300000,-0.300000
2013-09-06,-0.000877,0.000359,-0.001236,3.262969,2.552410,0.300000,0.300000,-0.300000,-0.300000
2013-09-09,-0.002363,0.000509,-0.002872,3.255259,2.545081,-0.300000,-0.300000,0.270188,0.300000
2013-09-10,0.003696,0.000467,0.003229,3.267292,2.553300,0.300000,0.300000,-0.148610,-0.300000
2013-09-11,0.002575,0.000082,0.002493,3.275706,2.559666,0.300000,0.300000,0.156420,-0.300000
2013-09-12,-0.003123,0.000386,-0.003510,3.265475,2.550683,-0.300000,-0.300000,0.281351,0.300000
2013-09-13,0.002021,0.000358,0.001663,3.272075,2.554925,0.300000,0.258392,-0.300000,0.300000
2013-09-16,-0.001811,0.000452,-0.002263,3.266149,2.549144,-0.300000,-0.300000,0.300000,-0.074773
2013-09-17,-0.000722,0.000447,-0.001168,3.263792,2.546165,0.237789,0.300000,-0.300000,0.300000
2013-09-18,0.001661,0.000346,0.001315,3.269212,2.549514,-0.003521,0.300000,0.278732,-0.300000
2013-09-19,0.008864,0.000151,0.008713,3.298191,2.571729,0.300000,0.300000,-0.080703,-0.300000
2013-09-20,0.000520,0.000154,0.000365,3.299905,2.572668,0.300000,0.300000,-0.300000,0.095578
2013-09-23,-0.000058,0.000414,-0.000472,3.299714,2.571455,-0.300000,-0.300000,0.300000,0.300000
2013-09-24,0.000572,0.000000,0.000572,3.301601,2.572926,-0.300000,-0.300000,0.300000,0.300000
2013-09-25,0.002159,0.000271,0.001888,3.308729,2.577782,0.300000,-0.300000,-0.300000,0.300000
2013-09-26,-0.000642,0.000196,-0.000838,3.306604,2.575622,0.300000,-0.300000,-0.110723,-0.300000
2013-09-27,-0.000186,0.000379,-0.000565,3.305989,2.574166,-0.229341,0.300000,-0.300000,0.266036
2013-09-30,-0.004506,0.000275,-0.004782,3.291091,2.561857,-0.300000,-0.300000,0.300000,0.300000
2013-10-01,0.000344,0.000445,-0.000101,3.292223,2.561598,0.300000,0.300000,-0.300000,-0.032888
2013-10-02,0.001889,0.000374,0.001516,3.298443,2.565481,-0.206295,-0.060732,0.300000,-0.300000
2013-10-03,-0.002822,0.000199,-0.003022,3.289135,2.557729,-0.300000,-0.300000,0.300000,0.300000
2013-10-04,-0.000754,0.000418,-0.001172,3.286655,2.554732,0.300000,0.300000,0.038488,-0.300000
2013-10-07,-0.000089,0.000125,-0.000214,3.286362,2.554186,0.000554,0.297713,0.300000,-0.300000
2013-10-08,0.000000,0.000316,-0.000316,3.286362,2.553380,-0.300000,-0.300000,0.219322,0.300000
2013-10-09,0.000542,0.000235,0.000307,3.288141,2.554163,0.184963,-0.246574,-0.300000,0.300000
2013-10-10,0.005904,0.000185,0.005719,3.307553,2.568769,-0.300000,-0.300000,0.028740,0.300000
2013-10-11,-0.000148,0.000374,-0.000522,3.307063,2.567427,0.297877,0.005291,0.300000,-0.300000
2013-10-14,0.001538,0.000047,0.001492,3.312150,2.571257,0.300000,0.300000,0.300000,-0.300000
2013-10-15,-0.002385,0.000311,-0.002696,3.304252,2.564326,0.255260,0.300000,-0.300000,0.300000
2013-10-16,0.001233,0.000405,0.000829,3.308326,2.566451,-0.300000,0.300000,0.300000,-0.300000
2013-10-17,0.001984,0.000168,0.001816,3.314889,2.571112,0.190563,-0.190503,0.300000,-0.300000
2013-10-18,-0.001521,0.000389,-0.001911,3.309846,2.566199,-0.012438,0.136731,-0.300000,0.300000
2013-10-21,0.000112,0.000262,-0.000150,3.310215,2.565813,0.300000,0.300000,-0.168933,-0.300000
2013-10-22,-0.000920,0.000034,-0.000954,3.307169,2.563365,0.300000,0.300000,-0.300000,-0.300000
2013-10-23,-0.003047,0.000502,-0.003549,3.297091,2.554268,-0.300000,-0.300000,0.300000,0.300000
2013-10-24,0.000913,0.000417,0.000496,3.300101,2.555534,0.300000,0.175978,-0.300000,-0.028199
2013-10-25,0.001014,0.000228,0.000786,3.303447,2.557543,-0.300000,-0.083726,-0.300000,0.300000
2013-10-28,0.001908,0.000142,0.001766,3.309750,2.562060,0.300000,-0.300000,-0.300000,0.300000
2013-10-29,-0.002018,0.000502,-0.002521,3.303071,2.555603,-0.300000,0.300000,0.300000,-0.300000
2013-10-30,0.000905,0.000433,0.000473,3.306061,2.556810,0.300000,0.158265,-0.300000,0.300000
2013-10-31,0.001172,0.000233,0.000939,3.309936,2.559210,-0.300000,-0.297752,-0.099776,0.300000
2013-11-01,0.004558,0.000329,0.004228,3.325021,2.570031,-0.300000,0.214955,0.300000,-0.300000
2013-11-04,-0.001253,0.000129,-0.001383,3.320853,2.566478,0.239772,0.029738,0.300000,-0.300000
2013-11-05,0.000047,0.000236,-0.000189,3.321008,2.565993,-0.300000,-0.300000,0.300000,0.050932
2013-11-06,-0.000510,0.000310,-0.000820,3.319315,2.563888,0.254941,0.300000,0.186252,-0.300000
2013-11-07,0.000882,0.000179,0.000702,3.322241,2.565689,-0.046449,-0.300000,0.300000,-0.298224
2013-11-08,0.005609,0.000391,0.005218,3.340875,2.579076,-0.300000,-0.028314,-0.300000,0.300000
2013-11-11,-0.000753,0.000292,-0.001046,3.338358,2.576379,0.222508,0.300000,-0.300000,-0.300000
2013-11-12,-0.001354,0.000270,-0.001624,3.333838,2.572196,-0.300000,0.222647,0.300000,-0.300000
2013-11-13,-0.000160,0.000225,-0.000385,3.333305,2.571205,-0.300000,-0.300000,0.300000,0.300000
2013-11-14,-0.003035,0.000227,-0.003262,3.323189,2.562818,-0.300000,0.130855,-0.300000,0.300000
2013-11-15,0.000011,0.000279,-0.000268,3.323224,2.562131,0.300000,0.063355,-0.250132,-0.300000
2013-11-18,-0.000340,0.000081,-0.000421,3.322094,2.561052,0.300000,-0.287210,-0.151297,-0.300000
2013-11-19,-0.000583,0.000385,-0.000967,3.320158,2.558575,-0.300000,0.300000,-0.300000,0.295611
2013-11-20,-0.000481,0.000272,-0.000753,3.318562,2.556649,0.300000,0.300000,-0.227611,-0.300000
2013-11-21,0.000105,0.000490,-0.000384,3.318912,2.555666,-0.300000,-0.300000,0.300000,0.300000
2013-11-22,-0.004678,0.000235,-0.004913,3.303386,2.543110,-0.206790,0.186299,0.300000,-0.300000
2013-11-25,0.000363,0.000257,0.000106,3.304585,2.543380,0.300000,-0.300000,-0.024821,-0.300000
2013-11-26,-0.001226,0.000330,-0.001556,3.300534,2.539421,-0.059237,0.002713,-0.300000,0.300000
2013-11-27,0.003873,0.000199,0.003673,3.313316,2.548749,0.300000,0.300000,-0.300000,-0.068228
2013-11-28,0.003419,0.000214,0.003205,3.324643,2.556918,-0.300000,0.193723,-0.300000,0.300000
2013-11-29,-0.000759,0.000448,-0.001207,3.322121,2.553832,0.058990,-0.300000,0.300000,-0.300000
2013-12-02,0.000853,0.000463,0.000390,3.324955,2.554828,-0.300000,0.300000,-0.300000,0.300000
2013-12-03,-0.001021,0.000349,-0.001371,3.321560,2.551326,-0.023697,0.300000,0.273911,-0.300000
2013-12-04,-0.000709,0.000268,-0.000977,3.319205,2.548833,-0.178738,-0.300000,0.300000,0.300000
2013-12-05,0.004360,0.000285,0.004075,3.333677,2.559220,0.300000,-0.097082,-0.300000,0.300000
2013-12-06,0.004547,0.000330,0.004217,3.348836,2.570012,0.300000,-0.300000,0.272977,-0.300000
2013-12-09,0.000147,0.000288,-0.000141,3.349330,2.569651,-0.300000,-0.262372,0.155383,0.300000
2013-12-10,-0.001045,0.000240,-0.001285,3.345829,2.566348,0.300000,-0.300000,-0.300000,0.300000
2013-12-11,0.000023,0.000262,-0.000240,3.345905,2.565733,-0.241219,-0.300000,0.300000,0.300000
2013-12-12,0.002623,0.000497,0.002126,3.354681,2.571187,0.300000,0.300000,-0.300000,-0.300000
2013-12-13,0.003907,0.000150,0.003758,3.367789,2.580849,0.008732,0.300000,-0.300000,0.111084
2013-12-16,-0.000605,0.000278,-0.000883,3.365753,2.578571,-0.300000,-0.300000,0.006522,0.300000
2013-12-17,0.001128,0.000195,0.000934,3.369551,2.580978,0.300000,-0.300000,-0.300000,0.300000
2013-12-18,-0.000207,0.000277,-0.000484,3.368854,2.579729,-0.300000,-0.300000,0.300000,0.300000
2013-12-19,-0.000178,0.000327,-0.000505,3.368254,2.578427,-0.199316,0.300000,0.028870,-0.300000
2013-12-20,0.001731,0.000054,0.001677,3.374084,2.582750,-0.300000,0.300000,0.156328,-0.300000
2013-12-23,-0.002327,0.000346,-0.002673,3.366231,2.575846,-0.300000,-0.300000,-0.246177,0.300000
2013-12-24,0.001043,0.000317,0.000726,3.369743,2.577716,0.067482,0.300000,-0.184316,-0.300000
2013-12-25,0.001312,0.000239,0.001073,3.374164,2.580483,-0.300000,0.300000,-0.292398,0.300000
2013-12-26,0.000673,0.000186,0.000487,3.376434,2.581739,-0.300000,-0.300000,0.044246,0.300000
2013-12-27,-0.002415,0.000072,-0.002487,3.368279,2.575317,-0.300000,-0.300000,0.300000,0.300000
2013-12-30,-0.000348,0.000406,-0.000754,3.367108,2.573375,-0.206524,0.300000,-0.260626,-0.300000
2013-12-31,0.003273,0.000410,0.002863,3.378127,2.580742,0.300000,-0.300000,0.300000,-0.001014
2014-01-01,0.000723,0.000329,0.000393,3.380568,2.581757,0.300000,0.300000,-0.300000,-0.300000
2014-01-02,-0.002264,0.000368,-0.002632,3.372915,2.574962,-0.300000,-0.300000,0.300000,-0.300000
2014-01-03,0.005221,0.000154,0.005066,3.390523,2.588008,-0.226019,-0.300000,0.300000,0.300000
2014-01-06,-0.004255,0.000421,-0.004676,3.376096,2.575906,0.300000,0.300000,-0.300000,0.022059
2014-01-07,0.000030,0.000434,-0.000404,3.376196,2.574865,-0.300000,-0.300000,0.300000,0.300000
2014-01-08,0.004145,0.000370,0.003775,3.390191,2.584586,0.300000,0.300000,-0.300000,0.300000
2014-01-09,0.001301,0.000245,0.001056,3.394601,2.587315,-0.278906,0.300000,-0.300000,-0.300000
2014-01-10,-0.000495,0.000402,-0.000897,3.392921,2.584994,-0.300000,-0.300000,0.300000,0.300000
2014-01-13,0.001683,0.000100,0.001583,3.398632,2.589086,-0.108180,-0.300000,0.064316,0.300000
2014-01-14,-0.001498,0.000379,-0.001878,3.393540,2.584225,0.300000,0.133350,-0.300000,-0.300000
2014-01-15,0.001909,0.000025,0.001883,3.400017,2.589092,0.300000,0.300000,-0.300000,-0.300000
2014-01-16,0.000093,0.000432,-0.000339,3.400332,2.588214,-0.300000,0.031318,0.210877,0.300000
2014-01-17,0.002013,0.000145,0.001868,3.407177,2.593048,-0.300000,0.027052,-0.300000,0.300000
2014-01-20,0.005173,0.000055,0.005118,3.424801,2.606319,-0.229160,0.300000,-0.300000,0.300000
2014-01-21,-0.001602,0.000003,-0.001604,3.419316,2.602137,-0.214607,0.300000,-0.300000,0.300000
2014-01-22,0.000678,0.000376,0.000302,3.421632,2.602922,0.158034,0.300000,0.300000,-0.300000
2014-01-23,-0.001545,0.000118,-0.001663,3.416345,2.598594,-0.300000,0.079668,0.300000,-0.300000
2014-01-24,-0.003152,0.000311,-0.003464,3.405576,2.589593,-0.300000,-0.300000,-0.117618,0.300000
2014-01-27,0.000991,0.000389,0.000602,3.408949,2.591152,0.300000,0.300000,-0.300000,-0.300000
2014-01-28,-0.001355,0.000007,-0.001363,3.404328,2.587621,0.300000,0.300000,-0.274429,-0.300000
2014-01-29,0.003289,0.000497,0.002792,3.415524,2.594845,-0.300000,-0.289295,0.300000,0.300000
2014-01-30,-0.000214,0.000045,-0.000259,3.414793,2.594173,-0.061906,-0.300000,0.300000,0.300000
2014-01-31,-0.001189,0.000305,-0.001495,3.410732,2.590295,-0.300000,0.300000,-0.300000,0.300000
2014-02-03,0.000748,0.000287,0.000461,3.413282,2.591488,-0.300000,-0.300000,0.300000,0.190588
2014-02-04,0.002298,0.000359,0.001939,3.421127,2.596513,0.300000,-0.127837,-0.090235,-0.300000
2014-02-05,0.006469,0.000178,0.006291,3.443259,2.612849,0.283875,0.300000,0.300000,-0.300000
2014-02-06,-0.000456,0.000393,-0.000849,3.441689,2.610631,-0.300000,-0.213925,0.045993,0.300000
2014-02-07,0.001875,0.000324,0.001551,3.448142,2.614681,0.300000,0.074822,0.166007,-0.300000
2014-02-10,-0.003200,0.000341,-0.003540,3.437109,2.605423,-0.300000,-0.300000,0.300000,0.300000
2014-02-11,0.000059,0.000457,-0.000398,3.437312,2.604387,0.300000,0.300000,-0.129091,-0.300000
2014-02-12,0.004658,0.000232,0.004426,3.453322,2.615913,-0.300000,0.278292,0.300000,-0.300000
2014-02-13,0.004184,0.000143,0.004041,3.467771,2.626484,-0.300000,0.300000,-0.080823,-0.149399
2014-02-14,-0.001264,0.000265,-0.001529,3.463388,2.622467,-0.217396,-0.278650,-0.300000,0.300000
2014-02-17,0.001543,0.000371,0.001172,3.468732,2.625541,0.300000,0.300000,-0.106251,-0.300000
2014-02-18,0.000593,0.000209,0.000384,3.470790,2.626551,0.300000,-0.300000,0.300000,-0.270633
2014-02-19,-0.000817,0.000318,-0.001134,3.467956,2.623572,-0.300000,-0.300000,0.017562,0.300000
2014-02-20,-0.003378,0.000413,-0.003791,3.456240,2.613626,0.300000,0.232398,-0.300000,-0.300000
2014-02-21,-0.000606,0.000118,-0.000724,3.454144,2.611734,0.111707,0.300000,-0.300000,0.024632
2014-02-24,-0.000927,0.000335,-0.001262,3.450943,2.608438,-0.300000,-0.300000,0.300000,0.010994
2014-02-25,0.000302,0.000415,-0.000113,3.451985,2.608142,0.300000,0.300000,-0.226953,-0.300000
2014-02-26,0.001747,0.000265,0.001482,3.458014,2.612007,-0.300000,0.300000,-0.300000,0.300000
2014-02-27,0.004183,0.000000,0.004183,3.472478,2.622932,-0.300000,0.300000,-0.300000,0.300000
2014-02-28,-0.000920,0.000096,-0.001016,3.469283,2.620268,-0.188447,-0.203164,-0.300000,0.300000
2014-03-03,0.004256,0.000247,0.004009,3.484049,2.630774,0.300000,-0.279182,-0.259967,-0.300000
2014-03-04,-0.001599,0.000221,-0.001820,3.478476,2.625985,0.083956,0.300000,0.077413,-0.300000
2014-03-05,0.000663,0.000142,0.000521,3.480782,2.627354,-0.216679,0.133868,0.300000,-0.300000
2014-03-06,-0.001598,0.000216,-0.001814,3.475220,2.622587,-0.300000,-0.300000,0.300000,0.300000
2014-03-07,0.007829,0.000245,0.007584,3.502428,2.642478,0.300000,-0.300000,0.300000,-0.300000
2014-03-10,0.000158,0.000097,0.000061,3.502981,2.642640,0.300000,-0.300000,0.300000,0.129014
2014-03-11,0.001901,0.000339,0.001563,3.509642,2.646770,-0.300000,-0.047248,-0.256148,0.300000
2014-03-12,0.001319,0.000308,0.001011,3.514272,2.649447,0.300000,0.300000,-0.300000,-0.300000
2014-03-13,-0.001866,0.000289,-0.002155,3.507713,2.643738,-0.300000,-0.004021,-0.300000,0.300000
2014-03-14,0.001650,0.000265,0.001385,3.513502,2.647400,-0.300000,-0.300000,0.300000,0.058635
2014-03-17,0.000901,0.000445,0.000456,3.516669,2.648609,0.300000,0.300000,-0.300000,-0.300000
2014-03-18,0.002548,0.000334,0.002213,3.525628,2.654471,-0.300000,-0.108440,0.300000,-0.300000
2014-03-19,0.004160,0.000164,0.003997,3.540295,2.665080,-0.300000,-0.300000,0.300000,0.300000
2014-03-20,-0.005228,0.000450,-0.005679,3.521786,2.649946,0.300000,0.300000,-0.125472,-0.300000
2014-03-21,0.001033,0.000385,0.000648,3.525424,2.651663,-0.176074,-0.300000,0.144099,0.300000
2014-03-24,0.001489,0.000065,0.001424,3.530675,2.655439,-0.300000,-0.300000,0.300000,0.300000
2014-03-25,-0.000680,0.000000,-0.000680,3.528274,2.653633,-0.300000,-0.300000,0.300000,0.300000
2014-03-26,0.001006,0.000358,0.000648,3.531822,2.655352,-0.300000,0.300000,-0.221918,-0.258123
2014-03-27,0.001331,0.000046,0.001286,3.536525,2.658765,-0.215751,0.300000,-0.300000,-0.300000
2014-03-28,-0.000192,0.000263,-0.000456,3.535845,2.657554,-0.300000,0.219860,0.070770,0.300000
2014-03-31,0.000418,0.000207,0.000212,3.537324,2.658116,-0.300000,0.300000,-0.300000,-0.117751
2014-04-01,0.000398,0.000419,-0.000021,3.538733,2.658062,0.300000,-0.300000,0.300000,0.139032
2014-04-02,-0.000328,0.000203,-0.000531,3.537571,2.656649,0.300000,0.300000,0.250952,-0.300000
2014-04-03,-0.000223,0.000103,-0.000327,3.536781,2.655781,0.300000,-0.300000,0.300000,-0.300000
2014-04-04,0.001172,0.000250,0.000922,3.540927,2.658231,-0.300000,-0.300000,0.282948,0.300000
2014-04-07,-0.001299,0.000107,-0.001406,3.536329,2.654495,-0.265232,-0.300000,-0.091150,0.300000
2014-04-08,0.002292,0.000386,0.001906,3.544436,2.659555,0.300000,0.300000,-0.300000,-0.300000
2014-04-09,0.002598,0.000013,0.002586,3.553645,2.666431,0.300000,0.300000,-0.252671,-0.300000
2014-04-10,-0.001767,0.000240,-0.002006,3.547367,2.661081,0.300000,-0.300000,-0.300000,0.300000
2014-04-11,-0.001100,0.000419,-0.001519,3.543463,2.657038,-0.056547,0.089611,0.300000,-0.300000
2014-04-14,0.001389,0.000360,0.001029,3.548386,2.659773,-0.232834,0.300000,-0.300000,0.300000
2014-04-15,-0.001263,0.000233,-0.001496,3.543904,2.655793,0.300000,0.300000,-0.300000,-0.300000
2014-04-16,-0.001561,0.000495,-0.002056,3.538373,2.650333,-0.300000,-0.300000,0.300000,0.300000
2014-04-17,0.000335,0.000472,-0.000137,3.539558,2.649970,0.300000,0.300000,-0.300000,-0.201224
2014-04-18,0.000758,0.000022,0.000735,3.542240,2.651919,0.300000,0.300000,-0.300000,-0.300000
2014-04-21,0.000165,0.000365,-0.000200,3.542825,2.651388,-0.300000,-0.300000,-0.183294,0.300000
2014-04-22,0.000604,0.000238,0.000366,3.544966,2.652359,-0.300000,-0.300000,0.300000,-0.180180
2014-04-23,-0.000445,0.000277,-0.000722,3.543389,2.650444,-0.139863,0.300000,-0.193871,-0.300000
2014-04-24,0.003678,0.000333,0.003344,3.556421,2.659308,0.300000,-0.300000,-0.300000,0.300000
2014-04-25,-0.000401,0.000110,-0.000510,3.554996,2.657950,-0.300000,-0.300000,-0.295064,0.300000
2014-04-28,0.000126,0.000001,0.000125,3.555445,2.658282,-0.300000,-0.300000,-0.300000,0.300000
2014-04-29,-0.000284,0.000445,-0.000729,3.554435,2.656346,0.017875,0.300000,0.300000,-0.300000
2014-04-30,0.003743,0.000058,0.003685,3.567739,2.666135,-0.300000,0.300000,0.300000,-0.300000
2014-05-01,-0.001504,0.000226,-0.001729,3.562375,2.661525,-0.300000,-0.300000,0.300000,0.300000
2014-05-02,0.000378,0.000400,-0.000022,3.563722,2.661467,0.300000,0.300000,0.054253,-0.300000
2014-05-05,-0.000682,0.000117,-0.000799,3.561292,2.659340,-0.300000,0.300000,0.088537,-0.300000
2014-05-06,-0.000508,0.000414,-0.000923,3.559483,2.656886,0.166109,-0.300000,-0.300000,0.300000
2014-05-07,0.002761,0.000250,0.002511,3.569309,2.663556,0.300000,0.300000,-0.300000,-0.300000
2014-05-08,0.001275,0.000258,0.001016,3.573858,2.666263,-0.202197,0.092619,-0.300000,0.300000
2014-05-09,0.001519,0.000420,0.001099,3.579286,2.669192,0.300000,0.300000,0.300000,-0.300000
2014-05-12,-0.004740,0.000160,-0.004900,3.562321,2.656113,0.300000,0.300000,-0.300000,-0.300000
2014-05-13,0.000049,0.000227,-0.000177,3.562497,2.655642,0.098605,0.098289,0.300000,-0.300000
2014-05-14,0.002069,0.000282,0.001787,3.569867,2.660387,-0.300000,-0.300000,0.252634,0.300000
2014-05-15,-0.000644,0.000476,-0.001120,3.567569,2.657407,0.300000,0.300000,-0.300000,-0.266679
2014-05-16,0.001100,0.000008,0.001092,3.571492,2.660309,0.300000,0.300000,-0.300000,-0.300000
2014-05-19,0.000870,0.000160,0.000710,3.574599,2.662197,0.300000,0.300000,0.300000,-0.300000
2014-05-20,-0.000942,0.000337,-0.001279,3.571230,2.658793,-0.300000,-0.300000,0.300000,0.300000
2014-05-21,0.001285,0.000471,0.000813,3.575818,2.660955,0.300000,0.300000,-0.199975,-0.300000
2014-05-22,0.000382,0.000032,0.000351,3.577185,2.661888,0.300000,0.300000,-0.300000,-0.279383
2014-05-23,0.001419,0.000366,0.001053,3.582262,2.664692,-0.300000,-0.300000,0.300000,-0.300000
2014-05-26,0.001455,0.000081,0.001373,3.587473,2.668351,-0.300000,-0.300000,0.300000,0.052799
2014-05-27,-0.000219,0.000418,-0.000637,3.586687,2.666652,0.300000,0.300000,-0.300000,0.300000
2014-05-28,0.001103,0.000361,0.000741,3.590642,2.668629,-0.300000,-0.300000,0.300000,0.300000
2014-05-29,0.004251,0.000163,0.004088,3.605905,2.679539,-0.300000,-0.300000,-0.300000,0.300000
2014-05-30,-0.003676,0.000064,-0.003739,3.592650,2.669519,-0.166846,-0.038827,-0.300000,0.300000
2014-06-02,-0.001610,0.000363,-0.001973,3.586867,2.664253,-0.300000,-0.300000,0.300000,-0.300000
2014-06-03,0.000284,0.000393,-0.000109,3.587888,2.663964,0.300000,0.300000,-0.300000,-0.166148
2014-06-04,0.000785,0.000468,0.000316,3.590703,2.664807,-0.300000,-0.300000,0.300000,0.300000
2014-06-05,0.001468,0.000000,0.001468,3.595974,2.668719,-0.300000,-0.300000,0.300000,0.300000
2014-06-06,-0.000524,0.000332,-0.000856,3.594089,2.666434,0.300000,0.110289,-0.300000,0.300000
2014-06-09,-0.000643,0.000258,-0.000902,3.591776,2.664030,0.300000,0.300000,0.047102,-0.300000
2014-06-10,0.000820,0.000405,0.000415,3.594722,2.665136,-0.300000,-0.300000,0.300000,0.300000
2014-06-11,0.000948,0.000159,0.000790,3.598132,2.667241,-0.300000,-0.300000,-0.294474,0.300000
2014-06-12,-0.001086,0.000158,-0.001244,3.594225,2.663923,-0.300000,-0.300000,0.300000,0.300000
2014-06-13,0.002356,0.000496,0.001860,3.602693,2.668877,0.300000,0.300000,-0.300000,-0.300000
2014-06-16,0.001045,0.000000,0.001045,3.606457,2.671665,0.300000,0.300000,-0.300000,-0.300000
2014-06-17,-0.001180,0.000333,-0.001514,3.602200,2.667621,-0.300000,-0.274098,-0.300000,0.300000
2014-06-18,0.001144,0.000212,0.000932,3.606320,2.670107,0.300000,0.300000,-0.300000,0.228708
2014-06-19,-0.001598,0.000326,-0.001924,3.600557,2.664971,-0.300000,-0.300000,0.115548,0.300000
2014-06-20,0.001687,0.000447,0.001239,3.606630,2.668274,0.300000,0.300000,-0.300000,-0.300000
2014-06-23,0.000670,0.000160,0.000510,3.609047,2.669636,0.300000,0.300000,0.300000,-0.300000
2014-06-24,0.000198,0.000338,-0.000140,3.609763,2.669262,-0.300000,-0.300000,0.300000,0.300000
2014-06-25,0.002330,0.000183,0.002147,3.618173,2.674992,-0.300000,-0.142282,-0.300000,0.300000
2014-06-26,-0.001223,0.000175,-0.001398,3.613749,2.671252,0.300000,0.300000,-0.300000,0.300000
2014-06-27,-0.001251,0.000238,-0.001489,3.609229,2.667275,-0.300000,-0.300000,-0.150333,0.300000
2014-06-30,0.001320,0.000378,0.000942,3.613995,2.669788,0.300000,0.300000,-0.300000,-0.300000
2014-07-01,0.002426,0.000167,0.002259,3.622762,2.675820,0.300000,0.248206,0.300000,-0.300000
2014-07-02,-0.003325,0.000484,-0.003809,3.610718,2.665628,-0.300000,-0.300000,-0.282755,0.300000
2014-07-03,-0.002155,0.000333,-0.002488,3.602937,2.658996,-0.300000,-0.039305,0.300000,-0.300000
2014-07-04,0.002886,0.000325,0.002561,3.613335,2.665806,-0.300000,-0.200763,-0.300000,0.300000
2014-07-07,0.000892,0.000098,0.000794,3.616556,2.667922,-0.300000,-0.300000,0.011806,0.300000
2014-07-08,0.001201,0.000077,0.001124,3.620901,2.670922,-0.300000,-0.300000,0.300000,0.300000
2014-07-09,0.000796,0.000390,0.000406,3.623782,2.672006,0.300000,0.203963,0.052485,-0.300000
2014-07-10,0.001366,0.000075,0.001292,3.628734,2.675458,0.300000,0.300000,-0.175506,-0.300000
2014-07-11,-0.000385,0.000022,-0.000407,3.627337,2.674369,0.300000,0.300000,-0.259053,-0.300000
2014-07-14,-0.002280,0.000011,-0.002291,3.619066,2.668241,0.300000,0.300000,-0.300000,-0.300000
2014-07-15,0.000201,0.000298,-0.000097,3.619792,2.667982,-0.264848,0.064077,0.300000,-0.300000
2014-07-16,0.000368,0.000199,0.000169,3.621125,2.668433,-0.300000,-0.300000,0.299698,0.300000
2014-07-17,-0.000906,0.000254,-0.001160,3.617845,2.665338,0.063418,-0.114817,-0.300000,0.300000
2014-07-18,0.001209,0.000255,0.000955,3.622220,2.667882,-0.300000,-0.300000,0.300000,0.300000
2014-07-21,0.000155,0.000456,-0.000301,3.622784,2.667080,0.300000,0.300000,-0.142992,-0.300000
2014-07-22,-0.000526,0.000457,-0.000983,3.620879,2.664460,-0.300000,-0.300000,0.300000,0.300000
2014-07-23,0.000734,0.000352,0.000382,3.623536,2.665478,-0.300000,0.300000,-0.187025,-0.276196
2014-07-24,0.002200,0.000334,0.001866,3.631507,2.670451,0.300000,-0.300000,0.300000,-0.300000
2014-07-25,-0.002038,0.000183,-0.002221,3.624106,2.664520,-0.211088,0.300000,0.300000,-0.300000
2014-07-28,0.002902,0.000336,0.002566,3.634623,2.671358,-0.300000,-0.300000,-0.046444,0.300000
2014-07-29,-0.000036,0.000337,-0.000373,3.634494,2.670361,0.300000,0.300000,-0.300000,-0.002801
2014-07-30,0.001916,0.000430,0.001486,3.641457,2.674329,-0.300000,-0.300000,0.300000,0.300000
2014-07-31,0.004495,0.000161,0.004334,3.657826,2.685921,-0.300000,-0.300000,-0.300000,0.300000
2014-08-01,-0.000334,0.000161,-0.000496,3.656604,2.684590,-0.300000,-0.300000,0.300000,0.300000
2014-08-04,0.001857,0.000249,0.001608,3.663393,2.688906,0.300000,-0.300000,0.300000,-0.300000
2014-08-05,0.000867,0.000181,0.000686,3.666570,2.690750,0.300000,0.300000,-0.045444,-0.300000
2014-08-06,0.000099,0.000142,-0.000044,3.666933,2.690633,0.300000,0.300000,-0.300000,0.024889
2014-08-07,0.001945,0.000347,0.001598,3.674065,2.694933,-0.300000,0.300000,0.300000,-0.300000
2014-08-08,0.001881,0.000392,0.001489,3.680975,2.698945,0.300000,0.300000,-0.300000,0.214495
2014-08-11,-0.001312,0.000117,-0.001430,3.676144,2.695087,0.300000,0.300000,-0.300000,-0.300000
2014-08-12,-0.001316,0.000501,-0.001816,3.671308,2.690192,-0.300000,-0.300000,0.300000,0.300000
